,,TOTAL,,,,,BUY,,,,,SELL,,,,,Net Flows,,,,
Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail,Institutional,Local,Foreign,Regional,Retail,Institutional,Local,Foreign,Regional,Retail,Institutional,Local,Foreign,Regional
"March 27, 2011",1129173379,324072759.77,805100619.23,626691225.35,99367257.35,403114896.3,423440017.13,705733361.88,468606952.29,537486528.4,123079898.31,224705502.42,904467876.58,337622840.32,74525443.01,717025095.67,198734514.7,-198734514.7,130984111.96,462961085.39,-593945197.35
"March 28, 2011",963400000,259154600,704245400,560698800,58767400,343933800,240850000,722550000,393067200,530833400,39499400,278422600,684977400,293837000,590564200,78998800,-37572600,37572600,99230200,-59730800,-39499400
"March 29, 2011",960097772,328353438.02,631744333.98,423211097.9,103402530.04,433484144.06,322976890.5,637120881.5,400648800.26,458446686.13,101002285.61,333633975.77,626463796.23,466607517.19,387879499.89,105610754.92,-10657085.27,10657085.27,-65958716.94,70567186.24,-4608469.31
"March 30, 2011",871754904,271987530.05,599767373.95,441456683.39,83688470.78,346609749.83,248450147.64,623304756.36,313831765.44,462901854.02,95021284.54,295524912.46,576229991.54,379213383.24,420185863.73,72355657.03,-47074764.82,47074764.82,-65381617.8,42715990.3,22665627.5
"March 31, 2011",794602254,250220249.78,544382004.22,370602491.27,82161873.06,341758429.45,261741982.47,532860271.53,349942832.66,380852860.34,63806561,238698517.1,555903736.9,333653486.45,360431582.41,100517185.13,23043465.37,-23043465.37,16289346.21,20421277.93,-36710624.13
"April 3, 2011",526356648,294759722.88,231596925.12,155801567.81,42108531.84,328446548.35,297917862.77,228438785.23,328446548.35,161591490.94,36318608.71,291075226.34,235281421.66,328972905,150011644.68,47372098.32,6842636.42,-6842636.42,-526356.65,11579846.26,-11053489.61
"April 4, 2011",593843252,308798491.04,285044760.96,213783570.72,39787497.88,340272183.4,315924610.06,277918641.94,342053713.15,212595884.22,39193654.63,302266215.27,291577036.73,337896810.39,214971257.22,40975184.39,13658394.8,-13658394.8,4156902.76,-2375373.01,-1781529.76
"April 5, 2011",494019007,247503522.51,246515484.49,167966462.38,30629178.43,295423366.19,262818111.72,231200895.28,305797765.33,148205702.1,40015539.57,232188933.29,261830073.71,285048967.04,188221241.67,20748798.29,30629178.43,-30629178.43,20748798.29,-40015539.57,19266741.27
"April 6, 2011",632482939,296634498.39,335848440.61,243505931.52,38581459.28,350395548.21,300429396.03,332053542.98,335215957.67,247300829.15,49966152.18,292839600.76,339643338.24,365575138.74,239078550.94,27829249.32,7589795.27,-7589795.27,-30359181.07,8222278.21,22136902.87
"April 7, 2011",474167294,221151625.92,253015668.08,199814097.69,36131547.8,238269065.24,224613047.17,249554246.83,242726237.8,183929493.34,47511562.86,217690204.68,256477089.32,233811892.67,215698702.04,24656699.29,6922842.49,-6922842.49,8914345.13,-31769208.7,22854863.57
"April 10, 2011",379163918,225223367.29,153940550.71,118678306.33,16683212.39,243802399.27,236598284.83,142565633.17,254039825.06,114128339.32,10995753.62,213848449.75,165315468.25,237356612.67,123228273.35,18579031.98,22749835.08,-22749835.08,16683212.39,-9099934.03,-7583278.36
"April 11, 2011",610748628,275447631.23,335300996.77,277890625.74,32980425.91,299877576.35,294380838.7,316367789.3,320032281.07,243688702.57,47027644.36,255903675.13,354844952.87,280333620.25,311481800.28,18933207.47,38477163.56,-38477163.56,39698660.82,-67793097.71,28094436.89
"April 12, 2011",478521955,218684533.44,259837421.57,206242962.61,23926097.75,248352894.65,211985226.07,266536728.94,242132109.23,211028182.16,25361663.62,225383840.81,253138114.2,255052202.02,201457743.06,22012009.93,-13398614.74,13398614.74,-12920092.79,9570439.1,3349653.69
"April 13, 2011",556918927,270105679.6,286813247.41,226109084.36,40098162.74,290711679.89,281244058.14,275674868.87,304634653.07,212743030.11,40098162.74,259524219.98,297394707.02,277345625.65,240032057.54,40098162.74,21719838.15,-21719838.15,27289027.42,-27289027.42,0
"April 14, 2011",664891531,428855037.5,236036493.51,174201581.12,14627613.68,476062336.2,431514603.62,233376927.38,499333539.78,156914401.32,8643589.9,426195471.37,238696059.63,452791132.61,192153652.46,19946745.93,5319132.25,-5319132.25,46542407.17,-35239251.14,-11303156.03
"April 17, 2011",413439095,274523559.08,138915535.92,84755014.48,31834810.32,296849270.21,271546797.6,141892297.4,293128318.36,87855807.69,32454968.96,277665696.2,135773398.8,300156782.97,82026316.45,31255995.58,-6118898.61,6118898.61,-7028464.62,5829491.24,1198973.38
"April 18, 2011",483012222,248268282.11,234743939.89,145386678.82,39607002.2,298018540.97,257928526.55,225083695.45,303814687.64,135726434.38,43471099.98,238125025.45,244887196.55,291739382.09,155529935.48,35742904.43,19803501.1,-19803501.1,12075305.55,-19803501.1,7728195.55
"April 19, 2011",386554389,201394836.67,185159552.33,122537741.31,30537796.73,233478850.96,186319215.5,200235173.5,230772970.23,134520927.37,21260491.4,216470457.84,170083931.16,236184731.68,110168000.87,40201656.46,-30151242.34,30151242.34,-5411761.45,24352926.51,-18941165.06
"April 20, 2011",442361330,180925783.97,261435546.03,215872329.04,20348621.18,206140379.78,165443137.42,276918192.58,208352186.43,211891077.07,22118066.5,196408430.52,245952899.48,204370934.46,219411219.68,18579175.86,-30965293.1,30965293.1,3981251.97,-7520142.61,3538890.64
"April 21, 2011",423358003,196014755.39,227343247.61,169343201.2,27941628.2,226073173.6,204058557.45,219299445.55,248934505.76,151138807.07,23284690.17,188394311.34,234963691.67,202788483.44,187970953.33,32598566.23,15664246.11,-15664246.11,46146022.33,-36832146.26,-9313876.07
"April 26, 2011",272322297,152500486.32,119821810.68,84147589.77,16611660.12,171563047.11,151138874.84,121183422.17,178643426.83,78156499.24,15522370.93,153862097.81,118460199.2,164210345.09,90411002.6,17700949.31,-2723222.97,2723222.97,14433081.74,-12254503.37,-2178578.38
"April 27, 2011",303126850,167629148.05,135497701.95,102760002.15,17884484.15,182482363.7,173388558.2,129738291.8,194031496.69,91998998.98,17096354.34,161869737.9,141257112.1,170963543.4,113672568.75,18490737.85,11518820.3,-11518820.3,23067953.29,-21673569.78,-1394383.51
"April 28,2011",840979970,237997331.51,602982638.49,487768382.6,31116258.89,322095328.51,241361251.39,599618718.61,258853634.77,541927492.67,40198842.57,234633411.63,606346558.37,384664238.28,433441076.54,22874655.18,6727839.76,-6727839.76,-125810603.51,108486416.13,17324187.38
"May 2,2011",374499057,225261182.79,149237874.21,115046110.31,14343313.88,245109632.81,225897831.18,148601225.82,254472109.23,104972085.68,15054862.09,224624534.39,149874522.61,235747156.38,125082685.04,13669215.58,1273296.79,-1273296.79,18724952.85,-20110599.36,1385646.51
"May 3,2011",466803791,256742085.05,210061705.95,127904238.73,37344303.28,301555248.99,255341673.68,211462117.32,303889267.94,117634555.33,45279967.73,258142496.42,208661294.58,299688033.82,138173922.14,28941835.04,-2800822.75,2800822.75,4201234.12,-20539366.8,16338132.69
"May 4,2011",570012229,228574903.83,341437325.17,285576126.73,30210648.14,254225454.13,234845038.35,335167190.65,267335735.4,279305992.21,23370501.39,222304769.31,347707459.69,241115172.87,291846261.25,37050794.89,12540269.04,-12540269.04,26220562.53,-12540269.04,-13680293.5
May 5. 2011,501976144.11,188743030.19,313233113.92,268306249.03,23994459.69,209675435.39,189245006.33,312731137.78,213992430.23,267252099.12,20731614.75,188241054.04,313735090.07,205057254.87,269310201.32,27608687.93,1003952.29,-1003952.29,8935175.37,-2058102.19,-6877073.17
May 8.2011,294616389,173499591.48,121116797.52,92480084.51,16115516.48,186020788.01,173352283.29,121264105.71,190934989.38,91873174.75,11808224.87,173617438.04,120998950.96,181112478.97,93107617.42,20396292.61,-265154.75,265154.75,9822510.41,-1234442.67,-8588067.74
May 9.2011,435395681,209575534.07,233648125.88,190105510.01,21247309.23,224042861.76,205712703.59,237510520.96,217935131.15,204686040.57,12774509.28,213437929.16,229785295.4,230150592.37,175524544.05,29720544.58,-7725225.57,7725225.57,-12215461.23,29161496.53,-16946035.3
May 10.2011,538649385,235389781.25,303259603.76,264476848.04,17236780.32,256935756.65,234851131.86,303798253.14,256935756.65,267708744.35,14004884.01,235928430.63,302720954.37,256935756.65,261783601.11,19930027.25,-1077298.77,1077298.77,0,5925143.24,-5925143.24
"May 11,2011",501477771,261435406.36,240042364.64,160523034.5,31242065.13,309712671.37,246315851.56,255161919.44,306001735.86,153452197.93,42023837.21,276554961.15,224922809.85,313423606.88,167593871.07,20460293.06,-30239109.59,30239109.59,-7421871.01,-14141673.14,21563544.15
"May 12,2011",502838381,292149099.36,210689281.64,152862867.82,27153272.57,322822240.6,298183159.93,204655221.07,339918745.56,122189726.58,40729908.86,285612200.41,217226180.59,305725735.65,183536009.07,13576636.29,12570959.53,-12570959.53,34193009.91,-61346282.48,27153272.57
"May 15,2011",367065913,300626982.75,66438930.25,40010184.52,13214372.87,313841355.62,300626982.75,66438930.25,318980278.4,33402998.08,14682636.52,300259916.83,66805996.17,308702432.83,46250305.04,12113175.13,367065.91,-367065.91,10277845.56,-12847306.96,2569461.39
"May 16,2011",660385345,337787103.97,322598241.03,269437220.76,28396569.84,362551554.41,329796441.29,330588903.71,360834552.51,264880561.88,34670230.61,345711728.11,314673616.89,364268556.3,273927841.11,22188947.59,-15915286.81,15915286.81,-3434003.79,-9047279.23,12481283.02
"May 17,2011",568651807,344602995.04,222001665.45,157516550.54,47198099.98,363937156.48,329249396.25,239402410.75,351995468.53,152967336.08,63689002.38,359956593.83,208695213.17,371329629.97,162634416.8,34687760.23,-30707197.58,30707197.58,-19334161.44,-9667080.72,29001242.16
May 18.2011,612819056,351758138.14,261060917.86,187645194.95,44613227.28,380560633.78,348019941.9,264799114.1,366159385.96,191015699.76,55643970.28,355496334.39,257322721.61,394900599.69,184335972.04,33582484.27,-7476392.48,7476392.48,-28741213.73,6679727.71,22061486.02
"May 19,2011",537136363,379110845.01,158025517.99,79657322.63,39103527.23,418375513.14,363695031.39,173441331.61,419073790.41,62039249.93,56023322.66,394472944.99,142663418.01,417677235.87,97275395.34,22183731.79,-30777913.6,30777913.6,1396554.54,-35236145.41,33839590.87
"May 22,2011",572515006,407058169.27,165456836.73,67556770.71,57251500.6,447706734.69,373279783.91,199235222.09,427096194.48,79007070.83,66411740.7,440836554.62,131678451.38,468889789.91,56106470.59,47518745.5,-67556770.71,67556770.71,-41793595.44,22900600.24,18892995.2
"May 23,2011",629949671,382379450.3,268358559.85,183945303.93,44096476.97,402537839.77,396868292.73,253869717.41,425216027.93,165676763.47,39686829.27,367890607.86,282847402.28,379859651.61,202213844.39,48506124.67,28977684.87,-28977684.87,45356376.31,-36537080.92,-8819295.39
"May 24,2011",522201843,319587527.92,202614315.08,156660552.9,31332110.58,334209179.52,320109729.76,202092113.24,339431197.95,28721101.37,154049543.69,319065326.07,203136516.93,328987161.09,159271562.12,33943119.8,1044403.69,-1044403.69,10444036.86,-130550460.75,120106423.89
"May 25,2011",623430133,279920129.72,343510003.28,258723505.2,49874410.64,315455647.3,246254902.54,377175230.47,284284140.65,288648151.58,50497840.77,312961926.77,310468206.23,346003723.82,228175428.68,49250980.51,-66707024.23,66707024.23,-61719583.17,60472722.9,1246860.27
"May 26,2011",642835409,309846667.14,332988741.86,213421355.79,97710982.17,331703071.04,287990263.23,354845145.77,316275021.23,209564343.33,116996044.44,331060235.64,311775173.37,347131120.86,217278368.24,78425919.9,-43069972.4,43069972.4,-30856099.63,-7714024.91,38570124.54
"May 29,2011",642605111,413195086.37,229410024.63,137517493.75,89964715.54,415122901.71,439541895.92,203063215.08,382992646.16,182499851.52,77112613.32,424761978.37,217843132.63,447253157.26,91892530.87,103459422.87,14779917.55,-14779917.55,-64260511.1,90607320.65,-26346809.55
"May 30,2011",544071071,337324064.02,206747006.98,103373503.49,69641097.09,371056470.42,361263191.14,182807879.86,355278409.36,97388721.71,91403939.93,374320896.85,169750174.15,387378602.55,108814214.2,47878254.25,-13057705.7,13057705.7,-32100193.19,-11425492.49,43525685.68
"May 31,2011",890583568,419464860.53,471118707.47,385622684.94,59669099.06,445291784,484477460.99,406106107.01,533459557.23,303688996.69,53435014.08,353561676.5,537021891.5,357124010.77,467556373.2,65903184.03,130915784.5,-130915784.5,176335546.46,-163867376.51,-12468169.95
"June 1, 2011",568602965,358219867.95,210383097.05,152385594.62,35821986.8,380395383.59,383807001.38,184795963.63,398590678.47,123955446.37,46056840.17,333201337.49,235401627.51,362200088.71,180815742.87,25587133.43,50605663.89,-50605663.89,36390589.76,-56860296.5,20469706.74
"June 2, 2011",715337451,416326396.48,299011054.52,184557062.36,55080983.73,475699404.92,454954618.84,260382832.16,506458915.31,150220864.71,58657670.98,377698174.13,337639276.87,444939894.52,219608597.46,50788959.02,77256444.71,-77256444.71,61519020.79,-69387732.75,7868711.96
"June 5, 2011",380452639,285719931.89,94732707.11,51361106.27,25109874.17,303981658.56,284578573.97,95874065.03,297894416.34,43371600.85,39186621.82,286861289.81,93591349.19,310449353.42,59350611.68,10652673.89,-2282715.83,2282715.83,-12554937.09,-15979010.84,28533947.93
" June 6,2011",499955363,293973753.44,205981609.56,165985180.52,16498526.98,317471655.51,292973842.72,206981520.28,330470494.94,154486207.17,14998660.89,295473619.53,204481743.47,303972860.7,177984109.23,17998393.07,-2499776.82,2499776.82,26497634.24,-23497902.06,-2999732.18
June 7.2011,609700009,300582104.44,309117904.56,257293403.8,32923800.49,319482804.72,317044004.68,292656004.32,331676804.9,238392703.52,39630500.59,284120204.19,325579804.81,307898504.55,275584404.07,26217100.39,32923800.49,-32923800.49,23778300.35,-37191700.55,13413400.2
June 8.2011,527221235,268671941.36,258549293.64,211663509.22,22269824.97,293287900.82,274260486.45,252960748.55,294115638.16,211716231.34,21389365.5,263083396.27,264137838.74,292465435.69,211605514.88,23150284.43,11177090.18,-11177090.18,1650202.47,110716.46,-1760918.92
June 9.2011,492607000,326598441,166008559,103940077,23645136,365021787,341376651,151230349,383740853,82757976,26108171,311327624,181279376,345810114,125122178,21674708,30049027,-30049027,37930739,-42364202,4433463
June 12.2011,428193829,316007045.8,112186783.2,40464316.84,29202819.14,358569512.4,340885107.27,87308721.73,364649864.78,48257444.53,15286519.7,291128984.34,137064844.66,352446340.65,32628369.77,43119118.58,49756122.93,-49756122.93,12203524.13,15629074.76,-27832598.89
June 13.2011,572293624,433226273.37,139067350.63,78976520.11,27470093.95,465847009.94,447533613.97,124760010.03,479582056.91,64096885.89,28614681.2,419491226.39,152802397.61,452684256.58,93856154.34,25753213.08,28042387.58,-28042387.58,26897800.33,-29759268.45,2861468.12
June 14.2011,645251708,465226481.47,180025226.53,114209552.32,32262585.4,498779570.28,474905257.09,170346450.91,503941583.95,110338042.07,30972081.98,454902454.14,190349253.86,492972304.91,118726314.27,33553088.82,20002802.95,-20002802.95,10969279.04,-8388272.2,-2581006.83
June 15.2011,484572508,375059121.19,109513386.81,68324723.63,19382900.32,396864884.05,392503731.48,92068776.52,419155219.42,45065243.24,20352045.34,358099083.41,126473424.59,374574548.68,91584204.01,18413755.3,34404648.07,-34404648.07,44580670.74,-46518960.77,1938290.03
June 16.2011,683402823,452412668.83,230990154.17,135313758.95,38270558.09,509818505.96,479748781.75,203654041.25,554239689.45,93626186.75,35536946.8,425076555.91,258326267.09,465397322.46,177001331.16,41004169.38,54672225.84,-54672225.84,88842366.99,-83375144.41,-5467222.58
June 19.2011,621071922,462698581.89,158373340.11,72665414.87,29190380.33,519216126.79,470151444.95,150920477.05,521700414.48,72044342.95,27327164.57,455245718.83,165826203.17,517352911.03,73286486.8,30432524.18,14905726.13,-14905726.13,4347503.45,-1242143.84,-3105359.61
June 20.2011,665508679,449218358.33,216290320.68,142418857.31,30613399.23,492476422.46,462528531.91,202980147.1,517100243.58,125115631.65,23292803.77,435908184.75,229600494.26,468518110.02,159722082.96,37268486.02,26620347.16,-26620347.16,48582133.57,-34606451.31,-13975682.26
June 21.2011,533719779,343181817.9,190537961.1,132896224.97,29354587.85,371468966.18,377339883.75,156379895.25,402958433.15,111013714.03,19747631.82,309023752.04,224696026.96,339979499.22,154778735.91,38961543.87,68316131.71,-68316131.71,62978933.92,-43765021.88,-19213912.04
June 22.2011,432609622,263891869.42,168717752.58,117669817.18,26821796.56,288118008.25,288118008.25,144491613.75,295904981.45,109882843.99,26821796.56,239665730.59,192943891.41,280331035.06,125456790.38,26821796.56,48452277.66,-48452277.66,15573946.39,-15573946.39,0
